tick_id,day,week,settlement_id,resident_id,circadian_hour,sleep_state,sleep_quality,fatigue_before,fatigue_after,rest_debt_before,rest_debt_after,dream_workspace_private,visible_sleep_marker,frequency_hz,flower_phase,bounded_cycle
2882,181,26,lichen_bridge,Rin,3.0,asleep,0.80752,0.373231,0.316705,0.03,0.0,True,"curled posture, low breath rhythm",8.567849,0.111917,True
2883,181,26,orchid_engine,Eli,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.828,0.140325,True
2884,181,26,moss_ward,Ari,6.0,awake,0.0,0.370566,0.388566,0.01,0.02,True,upright work rhythm,6.397312,0.098933,True
2885,181,26,glass_harbor,Oren,7.5,awake,0.0,0.371263,0.395263,0.01,0.02,True,upright work rhythm,7.600058,0.115442,True
2886,181,26,cinder_garden,Vale,9.0,awake,0.0,0.534751,0.552751,0.01,0.02,True,upright work rhythm,10.284628,0.14615,True
2887,181,26,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.80522,0.137958,True
2888,181,26,orchid_engine,Bea,12.0,awake,0.0,0.36932,0.38732,0.0,0.01,True,upright work rhythm,11.336801,0.166367,True
2889,181,26,moss_ward,Fay,13.5,awake,0.0,0.370111,0.388111,0.0,0.01,True,upright work rhythm,6.747125,0.124975,True
2890,181,26,glass_harbor,Puck,15.0,awake,0.0,0.369544,0.393544,0.0,0.01,True,upright work rhythm,7.949353,0.141483,True
2891,181,26,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.41538,0.172192,True
2892,181,26,lichen_bridge,Kio,18.0,awake,0.0,0.587446,0.611446,0.02,0.03,True,upright work rhythm,9.388693,0.164,True
2893,181,26,orchid_engine,Cai,19.5,awake,0.0,0.156807,0.174807,0.02,0.03,True,upright work rhythm,11.599671,0.192408,True
2894,181,26,moss_ward,Milo,21.0,awake,0.0,0.156415,0.174415,0.02,0.03,True,upright work rhythm,7.00951,0.151017,True
2895,181,26,glass_harbor,Sera,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",8.138,0.167525,True
2896,182,26,lichen_bridge,Kio,0.0,asleep,0.80752,0.611446,0.55492,0.03,0.0,True,"curled posture, low breath rhythm",8.525517,0.184833,True
2897,182,26,orchid_engine,Cai,1.5,asleep,0.80752,0.174807,0.118281,0.03,0.0,True,"curled posture, low breath rhythm",10.736495,0.213242,True
2898,182,26,moss_ward,Milo,3.0,asleep,0.80752,0.174415,0.117889,0.03,0.0,True,"curled posture, low breath rhythm",6.146334,0.17185,True
2899,182,26,glass_harbor,Sera,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.298,0.188358,True
2900,182,26,cinder_garden,Juno,6.0,awake,0.0,0.370367,0.394367,0.01,0.02,True,upright work rhythm,10.07969,0.219067,True
2901,182,26,lichen_bridge,Luma,7.5,awake,0.0,0.371406,0.389406,0.01,0.02,True,upright work rhythm,8.807656,0.210875,True
2902,182,26,orchid_engine,Dax,9.0,awake,0.0,0.154566,0.172566,0.01,0.02,True,upright work rhythm,11.108752,0.239283,True
2903,182,26,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.46276,0.197892,True
2904,182,26,glass_harbor,Nia,12.0,awake,0.0,0.101366,0.119366,0.0,0.01,True,upright work rhythm,7.69694,0.2144,True
2905,182,26,cinder_garden,Pax,13.5,awake,0.0,0.482503,0.506503,0.0,0.01,True,upright work rhythm,10.475666,0.245108,True
2906,182,26,lichen_bridge,Rin,15.0,awake,0.0,0.316705,0.334705,0.0,0.01,True,upright work rhythm,9.135229,0.236917,True
2907,182,26,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.39538,0.265325,True
2908,182,26,moss_ward,Ari,18.0,awake,0.0,0.388566,0.406566,0.02,0.03,True,upright work rhythm,6.964692,0.223933,True
2909,182,26,glass_harbor,Oren,19.5,awake,0.0,0.395263,0.413263,0.02,0.03,True,upright work rhythm,8.167438,0.240442,True
2910,182,26,cinder_garden,Vale,21.0,awake,0.0,0.552751,0.576751,0.02,0.03,True,upright work rhythm,10.854468,0.27115,True
2911,182,26,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.348,0.262958,True
2912,183,27,moss_ward,Ari,0.0,asleep,0.80752,0.406566,0.350039,0.03,0.0,True,"curled posture, low breath rhythm",6.114516,0.245767,True
2913,183,27,glass_harbor,Oren,1.5,asleep,0.80752,0.413263,0.356736,0.03,0.0,True,"curled posture, low breath rhythm",7.317262,0.262275,True
2914,183,27,cinder_garden,Vale,3.0,asleep,0.80752,0.576751,0.520224,0.03,0.0,True,"curled posture, low breath rhythm",10.004292,0.292983,True
2915,183,27,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.521,0.284792,True
2916,183,27,orchid_engine,Bea,6.0,awake,0.0,0.38732,0.40532,0.01,0.02,True,upright work rhythm,11.077181,0.3132,True
2917,183,27,moss_ward,Fay,7.5,awake,0.0,0.388111,0.406111,0.01,0.02,True,upright work rhythm,6.487505,0.271808,True
2918,183,27,glass_harbor,Puck,9.0,awake,0.0,0.393544,0.411544,0.01,0.02,True,upright work rhythm,7.689733,0.288317,True
2919,183,27,cinder_garden,Wren,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,10.15576,0.319025,True
2920,183,27,lichen_bridge,Kio,12.0,awake,0.0,0.55492,0.57292,0.0,0.01,True,upright work rhythm,9.105897,0.310833,True
2921,183,27,orchid_engine,Cai,13.5,awake,0.0,0.118281,0.136281,0.0,0.01,True,upright work rhythm,11.316875,0.339242,True
2922,183,27,moss_ward,Milo,15.0,awake,0.0,0.117889,0.135889,0.0,0.01,True,upright work rhythm,6.726714,0.29785,True
2923,183,27,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.87838,0.314358,True
2924,183,27,cinder_garden,Juno,18.0,awake,0.0,0.394367,0.412367,0.02,0.03,True,upright work rhythm,10.66007,0.345067,True
2925,183,27,lichen_bridge,Luma,19.5,awake,0.0,0.389406,0.407406,0.02,0.03,True,upright work rhythm,9.388036,0.336875,True
2926,183,27,orchid_engine,Dax,21.0,awake,0.0,0.172566,0.190566,0.02,0.03,True,upright work rhythm,11.689132,0.365283,True
2927,183,27,moss_ward,Tala,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",7.021,0.323892,True
2928,184,27,cinder_garden,Juno,0.0,asleep,0.80752,0.412367,0.35584,0.03,0.0,True,"curled posture, low breath rhythm",9.796895,0.3659,True
2929,184,27,lichen_bridge,Luma,1.5,asleep,0.80752,0.407406,0.350879,0.03,0.0,True,"curled posture, low breath rhythm",8.52486,0.357708,True
2930,184,27,orchid_engine,Dax,3.0,asleep,0.80752,0.190566,0.134039,0.03,0.0,True,"curled posture, low breath rhythm",10.825956,0.386117,True
2931,184,27,moss_ward,Tala,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",6.181,0.344725,True
2932,184,27,glass_harbor,Nia,6.0,awake,0.0,0.119366,0.137366,0.01,0.02,True,upright work rhythm,7.43732,0.361233,True
2933,184,27,cinder_garden,Pax,7.5,awake,0.0,0.506503,0.530503,0.01,0.02,True,upright work rhythm,10.218506,0.391942,True
2934,184,27,lichen_bridge,Rin,9.0,awake,0.0,0.334705,0.352705,0.01,0.02,True,upright work rhythm,8.875609,0.38375,True
2935,184,27,orchid_engine,Eli,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,11.13822,0.412158,True
2936,184,27,moss_ward,Ari,12.0,awake,0.0,0.350039,0.374039,0.0,0.01,True,upright work rhythm,6.684356,0.370767,True
2937,184,27,glass_harbor,Oren,13.5,awake,0.0,0.356736,0.374736,0.0,0.01,True,upright work rhythm,7.884642,0.387275,True
2938,184,27,cinder_garden,Vale,15.0,nap,0.6904,0.520224,0.492608,0.0,0.0,True,steps aside for short rest,10.552969,0.417983,True
2939,184,27,lichen_bridge,Sol,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,9.08838,0.409792,True
2940,184,27,orchid_engine,Bea,18.0,awake,0.0,0.40532,0.42932,0.02,0.03,True,upright work rhythm,11.647021,0.4382,True
2941,184,27,moss_ward,Fay,19.5,awake,0.0,0.406111,0.430111,0.02,0.03,True,upright work rhythm,7.057345,0.396808,True
2942,184,27,glass_harbor,Puck,21.0,awake,0.0,0.411544,0.429544,0.02,0.03,True,upright work rhythm,8.257113,0.413317,True
2943,184,27,cinder_garden,Wren,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",10.701,0.444025,True
2944,185,27,orchid_engine,Bea,0.0,asleep,0.80752,0.42932,0.372793,0.03,0.0,True,"curled posture, low breath rhythm",10.783845,0.459033,True
2945,185,27,moss_ward,Fay,1.5,asleep,0.80752,0.430111,0.373584,0.03,0.0,True,"curled posture, low breath rhythm",6.19417,0.417642,True
2946,185,27,glass_harbor,Puck,3.0,asleep,0.80752,0.429544,0.373017,0.03,0.0,True,"curled posture, low breath rhythm",7.393937,0.43415,True
2947,185,27,cinder_garden,Wren,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",9.861,0.464858,True
2948,185,27,lichen_bridge,Kio,6.0,awake,0.0,0.57292,0.59692,0.01,0.02,True,upright work rhythm,8.835737,0.456667,True
2949,185,27,orchid_engine,Cai,7.5,awake,0.0,0.136281,0.154281,0.01,0.02,True,upright work rhythm,11.044255,0.485075,True
2950,185,27,moss_ward,Milo,9.0,awake,0.0,0.135889,0.153889,0.01,0.02,True,upright work rhythm,6.454094,0.443683,True
2951,185,27,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.60576,0.460192,True
2952,185,27,cinder_garden,Juno,12.0,awake,0.0,0.35584,0.37384,0.0,0.01,True,upright work rhythm,10.364275,0.4909,True
2953,185,27,lichen_bridge,Luma,13.5,awake,0.0,0.350879,0.374879,0.0,0.01,True,upright work rhythm,9.0947,0.482708,True
2954,185,27,orchid_engine,Dax,15.0,awake,0.0,0.134039,0.152039,0.0,0.01,True,upright work rhythm,11.393336,0.511117,True
2955,185,27,moss_ward,Tala,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,6.74838,0.469725,True
2956,185,27,glass_harbor,Nia,18.0,awake,0.0,0.137366,0.155366,0.02,0.03,True,upright work rhythm,8.0047,0.486233,True
2957,185,27,cinder_garden,Pax,19.5,awake,0.0,0.530503,0.548503,0.02,0.03,True,upright work rhythm,10.785886,0.516942,True
2958,185,27,lichen_bridge,Rin,21.0,awake,0.0,0.352705,0.376705,0.02,0.03,True,upright work rhythm,9.445449,0.50875,True
2959,185,27,orchid_engine,Eli,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",11.681,0.537158,True
2960,186,27,glass_harbor,Nia,0.0,asleep,0.80752,0.155366,0.098839,0.03,0.0,True,"curled posture, low breath rhythm",7.141524,0.507067,True
2961,186,27,cinder_garden,Pax,1.5,asleep,0.80752,0.548503,0.491976,0.03,0.0,True,"curled posture, low breath rhythm",9.92271,0.537775,True
2962,186,27,lichen_bridge,Rin,3.0,asleep,0.80752,0.376705,0.320178,0.03,0.0,True,"curled posture, low breath rhythm",8.582273,0.529583,True
2963,186,27,orchid_engine,Eli,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.841,0.557992,True
2964,186,27,moss_ward,Ari,6.0,awake,0.0,0.374039,0.392039,0.01,0.02,True,upright work rhythm,6.411736,0.5166,True
2965,186,27,glass_harbor,Oren,7.5,awake,0.0,0.374736,0.398736,0.01,0.02,True,upright work rhythm,7.614482,0.533108,True
2966,186,27,cinder_garden,Vale,9.0,awake,0.0,0.492608,0.510608,0.0,0.01,True,upright work rhythm,10.280349,0.563817,True
2967,186,27,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.81822,0.555625,True
2968,186,27,orchid_engine,Bea,12.0,awake,0.0,0.372793,0.390793,0.0,0.01,True,upright work rhythm,11.351225,0.584033,True
2969,186,27,moss_ward,Fay,13.5,awake,0.0,0.373584,0.391584,0.0,0.01,True,upright work rhythm,6.76155,0.542642,True
2970,186,27,glass_harbor,Puck,15.0,awake,0.0,0.373017,0.397017,0.0,0.01,True,upright work rhythm,7.963777,0.55915,True
2971,186,27,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.42838,0.589858,True
2972,186,27,lichen_bridge,Kio,18.0,awake,0.0,0.59692,0.62092,0.02,0.03,True,upright work rhythm,9.405577,0.581667,True
2973,186,27,orchid_engine,Cai,19.5,awake,0.0,0.154281,0.172281,0.02,0.03,True,upright work rhythm,11.611635,0.610075,True
2974,186,27,moss_ward,Milo,21.0,awake,0.0,0.153889,0.171889,0.02,0.03,True,upright work rhythm,7.021474,0.568683,True
2975,186,27,glass_harbor,Sera,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",8.151,0.585192,True
2976,187,27,lichen_bridge,Kio,0.0,asleep,0.80752,0.62092,0.564393,0.03,0.0,True,"curled posture, low breath rhythm",8.542401,0.6025,True
2977,187,27,orchid_engine,Cai,1.5,asleep,0.80752,0.172281,0.115754,0.03,0.0,True,"curled posture, low breath rhythm",10.748459,0.630908,True
2978,187,27,moss_ward,Milo,3.0,asleep,0.80752,0.171889,0.115362,0.03,0.0,True,"curled posture, low breath rhythm",6.158299,0.589517,True
2979,187,27,glass_harbor,Sera,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.311,0.606025,True
2980,187,27,cinder_garden,Juno,6.0,awake,0.0,0.37384,0.39784,0.01,0.02,True,upright work rhythm,10.094115,0.636733,True
2981,187,27,lichen_bridge,Luma,7.5,awake,0.0,0.374879,0.392879,0.01,0.02,True,upright work rhythm,8.82208,0.628542,True
2982,187,27,orchid_engine,Dax,9.0,awake,0.0,0.152039,0.170039,0.01,0.02,True,upright work rhythm,11.120716,0.65695,True
2983,187,27,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.47576,0.615558,True
2984,187,27,glass_harbor,Nia,12.0,awake,0.0,0.098839,0.116839,0.0,0.01,True,upright work rhythm,7.708904,0.632067,True
2985,187,27,cinder_garden,Pax,13.5,awake,0.0,0.491976,0.515976,0.0,0.01,True,upright work rhythm,10.49255,0.662775,True
2986,187,27,lichen_bridge,Rin,15.0,awake,0.0,0.320178,0.338178,0.0,0.01,True,upright work rhythm,9.149653,0.654583,True
2987,187,27,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.40838,0.682992,True
2988,187,27,moss_ward,Ari,18.0,awake,0.0,0.392039,0.410039,0.02,0.03,True,upright work rhythm,6.979116,0.6416,True
2989,187,27,glass_harbor,Oren,19.5,awake,0.0,0.398736,0.416736,0.02,0.03,True,upright work rhythm,8.181862,0.658108,True
2990,187,27,cinder_garden,Vale,21.0,awake,0.0,0.510608,0.534608,0.01,0.02,True,upright work rhythm,10.850189,0.688817,True
2991,187,27,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.361,0.680625,True
2992,188,27,moss_ward,Ari,0.0,asleep,0.80752,0.410039,0.353513,0.03,0.0,True,"curled posture, low breath rhythm",6.11594,0.662433,True
2993,188,27,glass_harbor,Oren,1.5,asleep,0.80752,0.416736,0.36021,0.03,0.0,True,"curled posture, low breath rhythm",7.318686,0.678942,True
2994,188,27,cinder_garden,Vale,3.0,asleep,0.80752,0.534608,0.478082,0.02,0.0,True,"curled posture, low breath rhythm",9.987014,0.70965,True
2995,188,27,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.521,0.701458,True
2996,188,27,orchid_engine,Bea,6.0,awake,0.0,0.390793,0.408793,0.01,0.02,True,upright work rhythm,11.078605,0.729867,True
2997,188,27,moss_ward,Fay,7.5,awake,0.0,0.391584,0.409584,0.01,0.02,True,upright work rhythm,6.48893,0.688475,True
2998,188,27,glass_harbor,Puck,9.0,awake,0.0,0.397017,0.415017,0.01,0.02,True,upright work rhythm,7.691157,0.704983,True
2999,188,27,cinder_garden,Wren,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,10.15576,0.735692,True
3000,188,27,lichen_bridge,Kio,12.0,awake,0.0,0.564393,0.582393,0.0,0.01,True,upright work rhythm,9.109781,0.7275,True
3001,188,27,orchid_engine,Cai,13.5,awake,0.0,0.115754,0.133754,0.0,0.01,True,upright work rhythm,11.315839,0.755908,True
3002,188,27,moss_ward,Milo,15.0,awake,0.0,0.115362,0.133362,0.0,0.01,True,upright work rhythm,6.725679,0.714517,True
3003,188,27,glass_harbor,Sera,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,7.87838,0.731025,True
3004,188,27,cinder_garden,Juno,18.0,awake,0.0,0.39784,0.41584,0.02,0.03,True,upright work rhythm,10.661495,0.761733,True
3005,188,27,lichen_bridge,Luma,19.5,awake,0.0,0.392879,0.410879,0.02,0.03,True,upright work rhythm,9.38946,0.753542,True
3006,188,27,orchid_engine,Dax,21.0,awake,0.0,0.170039,0.188039,0.02,0.03,True,upright work rhythm,11.688096,0.78195,True
3007,188,27,moss_ward,Tala,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",7.021,0.740558,True
3008,189,27,cinder_garden,Juno,0.0,asleep,0.80752,0.41584,0.359314,0.03,0.0,True,"curled posture, low breath rhythm",9.798319,0.782567,True
3009,189,27,lichen_bridge,Luma,1.5,asleep,0.80752,0.410879,0.354353,0.03,0.0,True,"curled posture, low breath rhythm",8.526285,0.774375,True
3010,189,27,orchid_engine,Dax,3.0,asleep,0.80752,0.188039,0.131513,0.03,0.0,True,"curled posture, low breath rhythm",10.82492,0.802783,True
3011,189,27,moss_ward,Tala,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",6.181,0.761392,True
3012,189,27,glass_harbor,Nia,6.0,awake,0.0,0.116839,0.134839,0.01,0.02,True,upright work rhythm,7.436284,0.7779,True
3013,189,27,cinder_garden,Pax,7.5,awake,0.0,0.515976,0.539976,0.01,0.02,True,upright work rhythm,10.22239,0.808608,True
3014,189,27,lichen_bridge,Rin,9.0,awake,0.0,0.338178,0.356178,0.01,0.02,True,upright work rhythm,8.877033,0.800417,True
3015,189,27,orchid_engine,Eli,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,11.13822,0.828825,True
3016,189,27,moss_ward,Ari,12.0,awake,0.0,0.353513,0.377513,0.0,0.01,True,upright work rhythm,6.68578,0.787433,True
3017,189,27,glass_harbor,Oren,13.5,awake,0.0,0.36021,0.37821,0.0,0.01,True,upright work rhythm,7.886066,0.803942,True
3018,189,27,cinder_garden,Vale,15.0,awake,0.0,0.478082,0.502082,0.0,0.01,True,upright work rhythm,10.556854,0.83465,True
3019,189,27,lichen_bridge,Sol,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,9.08838,0.826458,True
3020,189,27,orchid_engine,Bea,18.0,awake,0.0,0.408793,0.432793,0.02,0.03,True,upright work rhythm,11.648445,0.854867,True
3021,189,27,moss_ward,Fay,19.5,awake,0.0,0.409584,0.433584,0.02,0.03,True,upright work rhythm,7.05877,0.813475,True
3022,189,27,glass_harbor,Puck,21.0,awake,0.0,0.415017,0.433017,0.02,0.03,True,upright work rhythm,8.258537,0.829983,True
3023,189,27,cinder_garden,Wren,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",10.701,0.860692,True
3024,190,28,orchid_engine,Bea,0.0,asleep,0.80752,0.432793,0.376267,0.03,0.0,True,"curled posture, low breath rhythm",10.798269,0.8767,True
3025,190,28,moss_ward,Fay,1.5,asleep,0.80752,0.433584,0.377058,0.03,0.0,True,"curled posture, low breath rhythm",6.208594,0.835308,True
3026,190,28,glass_harbor,Puck,3.0,asleep,0.80752,0.433017,0.376491,0.03,0.0,True,"curled posture, low breath rhythm",7.408361,0.851817,True
3027,190,28,cinder_garden,Wren,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",9.874,0.882525,True
3028,190,28,lichen_bridge,Kio,6.0,awake,0.0,0.582393,0.606393,0.01,0.02,True,upright work rhythm,8.852621,0.874333,True
3029,190,28,orchid_engine,Cai,7.5,awake,0.0,0.133754,0.151754,0.01,0.02,True,upright work rhythm,11.056219,0.902742,True
3030,190,28,moss_ward,Milo,9.0,awake,0.0,0.133362,0.151362,0.01,0.02,True,upright work rhythm,6.466059,0.86135,True
3031,190,28,glass_harbor,Sera,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,7.61876,0.877858,True
3032,190,28,cinder_garden,Juno,12.0,awake,0.0,0.359314,0.377314,0.0,0.01,True,upright work rhythm,10.378699,0.908567,True
3033,190,28,lichen_bridge,Luma,13.5,awake,0.0,0.354353,0.378353,0.0,0.01,True,upright work rhythm,9.109125,0.900375,True
3034,190,28,orchid_engine,Dax,15.0,awake,0.0,0.131513,0.149513,0.0,0.01,True,upright work rhythm,11.4053,0.928783,True
3035,190,28,moss_ward,Tala,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,6.76138,0.887392,True
3036,190,28,glass_harbor,Nia,18.0,awake,0.0,0.134839,0.152839,0.02,0.03,True,upright work rhythm,8.016664,0.9039,True
3037,190,28,cinder_garden,Pax,19.5,awake,0.0,0.539976,0.557976,0.02,0.03,True,upright work rhythm,10.80277,0.934608,True
3038,190,28,lichen_bridge,Rin,21.0,awake,0.0,0.356178,0.380178,0.02,0.03,True,upright work rhythm,9.459873,0.926417,True
3039,190,28,orchid_engine,Eli,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",11.694,0.954825,True
3040,191,28,glass_harbor,Nia,0.0,asleep,0.80752,0.152839,0.096313,0.03,0.0,True,"curled posture, low breath rhythm",7.153488,0.924733,True
3041,191,28,cinder_garden,Pax,1.5,asleep,0.80752,0.557976,0.50145,0.03,0.0,True,"curled posture, low breath rhythm",9.939595,0.955442,True
3042,191,28,lichen_bridge,Rin,3.0,asleep,0.80752,0.380178,0.323652,0.03,0.0,True,"curled posture, low breath rhythm",8.596697,0.94725,True
3043,191,28,orchid_engine,Eli,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",10.854,0.975658,True
3044,191,28,moss_ward,Ari,6.0,awake,0.0,0.377513,0.395513,0.01,0.02,True,upright work rhythm,6.42616,0.934267,True
3045,191,28,glass_harbor,Oren,7.5,awake,0.0,0.37821,0.40221,0.01,0.02,True,upright work rhythm,7.628906,0.950775,True
3046,191,28,cinder_garden,Vale,9.0,awake,0.0,0.502082,0.520082,0.01,0.02,True,upright work rhythm,10.297234,0.981483,True
3047,191,28,lichen_bridge,Sol,10.5,awake,0.0,0.018,0.042,0.01,0.02,True,upright work rhythm,8.83122,0.973292,True
3048,191,28,orchid_engine,Bea,12.0,awake,0.0,0.376267,0.394267,0.0,0.01,True,upright work rhythm,11.365649,0.0017,True
3049,191,28,moss_ward,Fay,13.5,awake,0.0,0.377058,0.395058,0.0,0.01,True,upright work rhythm,6.775974,0.960308,True
3050,191,28,glass_harbor,Puck,15.0,awake,0.0,0.376491,0.400491,0.0,0.01,True,upright work rhythm,7.978201,0.976817,True
3051,191,28,cinder_garden,Wren,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,10.44138,0.007525,True
3052,191,28,lichen_bridge,Kio,18.0,awake,0.0,0.606393,0.630393,0.02,0.03,True,upright work rhythm,9.422461,0.999333,True
3053,191,28,orchid_engine,Cai,19.5,awake,0.0,0.151754,0.169754,0.02,0.03,True,upright work rhythm,11.623599,0.027742,True
3054,191,28,moss_ward,Milo,21.0,awake,0.0,0.151362,0.169362,0.02,0.03,True,upright work rhythm,7.033439,0.98635,True
3055,191,28,glass_harbor,Sera,22.5,asleep,0.80752,0.036,0.0,0.02,0.0,True,"curled posture, low breath rhythm",8.164,0.002858,True
3056,192,28,lichen_bridge,Kio,0.0,asleep,0.80752,0.630393,0.573867,0.03,0.0,True,"curled posture, low breath rhythm",8.559285,0.020167,True
3057,192,28,orchid_engine,Cai,1.5,asleep,0.80752,0.169754,0.113228,0.03,0.0,True,"curled posture, low breath rhythm",10.760423,0.048575,True
3058,192,28,moss_ward,Milo,3.0,asleep,0.80752,0.169362,0.112836,0.03,0.0,True,"curled posture, low breath rhythm",6.170263,0.007183,True
3059,192,28,glass_harbor,Sera,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",7.324,0.023692,True
3060,192,28,cinder_garden,Juno,6.0,awake,0.0,0.377314,0.401314,0.01,0.02,True,upright work rhythm,10.108539,0.0544,True
3061,192,28,lichen_bridge,Luma,7.5,awake,0.0,0.378353,0.396353,0.01,0.02,True,upright work rhythm,8.836505,0.046208,True
3062,192,28,orchid_engine,Dax,9.0,awake,0.0,0.149513,0.167513,0.01,0.02,True,upright work rhythm,11.13268,0.074617,True
3063,192,28,moss_ward,Tala,10.5,awake,0.0,0.018,0.036,0.01,0.02,True,upright work rhythm,6.48876,0.033225,True
3064,192,28,glass_harbor,Nia,12.0,awake,0.0,0.096313,0.114313,0.0,0.01,True,upright work rhythm,7.720868,0.049733,True
3065,192,28,cinder_garden,Pax,13.5,awake,0.0,0.50145,0.52545,0.0,0.01,True,upright work rhythm,10.509435,0.080442,True
3066,192,28,lichen_bridge,Rin,15.0,awake,0.0,0.323652,0.341652,0.0,0.01,True,upright work rhythm,9.164077,0.07225,True
3067,192,28,orchid_engine,Eli,16.5,awake,0.0,0.0,0.018,0.0,0.01,True,upright work rhythm,11.42138,0.100658,True
3068,192,28,moss_ward,Ari,18.0,awake,0.0,0.395513,0.413513,0.02,0.03,True,upright work rhythm,6.99354,0.059267,True
3069,192,28,glass_harbor,Oren,19.5,awake,0.0,0.40221,0.42021,0.02,0.03,True,upright work rhythm,8.196286,0.075775,True
3070,192,28,cinder_garden,Vale,21.0,awake,0.0,0.520082,0.544082,0.02,0.03,True,upright work rhythm,10.867074,0.106483,True
3071,192,28,lichen_bridge,Sol,22.5,asleep,0.80752,0.042,0.0,0.02,0.0,True,"curled posture, low breath rhythm",9.374,0.098292,True
3072,193,28,moss_ward,Ari,0.0,asleep,0.80752,0.413513,0.356986,0.03,0.0,True,"curled posture, low breath rhythm",6.130364,0.0801,True
3073,193,28,glass_harbor,Oren,1.5,asleep,0.80752,0.42021,0.363684,0.03,0.0,True,"curled posture, low breath rhythm",7.33311,0.096608,True
3074,193,28,cinder_garden,Vale,3.0,asleep,0.80752,0.544082,0.487556,0.03,0.0,True,"curled posture, low breath rhythm",10.003898,0.127317,True
3075,193,28,lichen_bridge,Sol,4.5,asleep,0.813,0.0,0.0,0.0,0.0,True,"curled posture, low breath rhythm",8.534,0.119125,True
3076,193,28,orchid_engine,Bea,6.0,awake,0.0,0.394267,0.412267,0.01,0.02,True,upright work rhythm,11.093029,0.147533,True
3077,193,28,moss_ward,Fay,7.5,awake,0.0,0.395058,0.413058,0.01,0.02,True,upright work rhythm,6.503354,0.106142,True
