tick_id,day,infrastructure_id,replay_event,state_hash,includes_household_economy,includes_building_decay,includes_tool_wear,includes_failure,includes_routine_ecology,replay_exportable
732,41,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-665133,True,True,True,True,True,True
733,41,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-640919,True,True,True,False,True,True
734,41,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-648742,True,True,True,False,True,True
735,41,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742097,True,True,True,False,True,True
736,41,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-666376,True,True,True,True,True,True
737,41,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649163,True,True,True,False,True,True
738,42,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-648750,True,True,True,False,True,True
739,42,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741734,True,True,True,False,True,True
740,42,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-665860,True,True,True,True,True,True
741,42,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648778,True,True,True,False,True,True
742,42,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-648371,True,True,True,False,True,True
743,42,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742048,True,True,True,False,True,True
744,42,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-664445,True,True,True,True,True,True
745,42,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649159,True,True,True,False,True,True
746,42,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649956,True,True,True,False,True,True
747,42,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742041,True,True,True,False,True,True
748,42,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-656614,True,True,True,True,True,True
749,42,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650934,True,True,True,False,True,True
750,42,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649577,True,True,True,False,True,True
751,42,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741648,True,True,True,False,True,True
752,42,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-665172,True,True,True,True,True,True
753,42,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649491,True,True,True,False,True,True
754,42,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650574,True,True,True,False,True,True
755,42,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741682,True,True,True,False,True,True
756,43,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-648305,True,True,True,False,True,True
757,43,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649872,True,True,True,False,True,True
758,43,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-648636,True,True,True,False,True,True
759,43,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741695,True,True,True,False,True,True
760,43,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-656581,True,True,True,False,True,True
761,43,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650041,True,True,True,False,True,True
762,43,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649912,True,True,True,False,True,True
763,43,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740926,True,True,True,False,True,True
764,43,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657077,True,True,True,False,True,True
765,43,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650350,True,True,True,False,True,True
766,43,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649593,True,True,True,False,True,True
767,43,roof_greenhouse_cistern,roof_greenhouse_cistern:routine disrupted by failure:failure,v27-704338,True,True,True,True,True,True
768,43,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657102,True,True,True,False,True,True
769,43,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650010,True,True,True,False,True,True
770,43,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649878,True,True,True,False,True,True
771,43,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742585,True,True,True,True,True,True
772,43,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-648686,True,True,True,False,True,True
773,43,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649913,True,True,True,False,True,True
774,44,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741853,True,True,True,False,True,True
775,44,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-648789,True,True,True,False,True,True
776,44,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649528,True,True,True,False,True,True
777,44,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650316,True,True,True,False,True,True
778,44,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741446,True,True,True,False,True,True
779,44,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657848,True,True,True,False,True,True
780,44,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649431,True,True,True,False,True,True
781,44,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649591,True,True,True,False,True,True
782,44,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-742967,True,True,True,False,True,True
783,44,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-648497,True,True,True,False,True,True
784,44,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649452,True,True,True,False,True,True
785,44,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650632,True,True,True,False,True,True
786,44,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-743280,True,True,True,False,True,True
787,44,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657181,True,True,True,False,True,True
788,44,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650220,True,True,True,False,True,True
789,44,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650313,True,True,True,False,True,True
790,44,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-743268,True,True,True,False,True,True
791,44,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-656872,True,True,True,False,True,True
792,45,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650556,True,True,True,False,True,True
793,45,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649934,True,True,True,False,True,True
794,45,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-743302,True,True,True,False,True,True
795,45,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-656824,True,True,True,False,True,True
796,45,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650216,True,True,True,False,True,True
797,45,river_mill_bridge,river_mill_bridge:routine disrupted by failure:failure,v27-614825,True,True,True,True,True,True
798,45,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-743615,True,True,True,False,True,True
799,45,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-656488,True,True,True,False,True,True
800,45,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648809,True,True,True,False,True,True
801,45,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649461,True,True,True,False,True,True
802,45,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741811,True,True,True,False,True,True
803,45,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-647625,True,True,True,False,True,True
804,45,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649494,True,True,True,False,True,True
805,45,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649764,True,True,True,False,True,True
806,45,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-739862,True,True,True,False,True,True
807,45,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657008,True,True,True,False,True,True
808,45,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650443,True,True,True,False,True,True
809,45,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649772,True,True,True,False,True,True
810,46,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740898,True,True,True,False,True,True
811,46,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-647894,True,True,True,False,True,True
812,46,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649972,True,True,True,False,True,True
813,46,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650156,True,True,True,False,True,True
814,46,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-741878,True,True,True,False,True,True
815,46,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657437,True,True,True,False,True,True
816,46,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649632,True,True,True,False,True,True
817,46,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649837,True,True,True,False,True,True
818,46,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740462,True,True,True,False,True,True
819,46,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-648438,True,True,True,False,True,True
820,46,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649535,True,True,True,False,True,True
821,46,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650744,True,True,True,False,True,True
822,46,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740369,True,True,True,False,True,True
823,46,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-656720,True,True,True,False,True,True
824,46,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648667,True,True,True,False,True,True
825,46,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-641673,True,True,True,False,True,True
826,46,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740935,True,True,True,False,True,True
827,46,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657385,True,True,True,False,True,True
828,47,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648450,True,True,True,False,True,True
829,47,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-650120,True,True,True,False,True,True
830,47,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-739577,True,True,True,False,True,True
831,47,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-656643,True,True,True,False,True,True
832,47,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-647704,True,True,True,False,True,True
833,47,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-649006,True,True,True,False,True,True
834,47,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-739971,True,True,True,False,True,True
835,47,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657371,True,True,True,False,True,True
836,47,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648754,True,True,True,False,True,True
837,47,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-623518,True,True,True,False,True,True
838,47,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740284,True,True,True,False,True,True
839,47,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657156,True,True,True,False,True,True
840,47,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648729,True,True,True,False,True,True
841,47,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-632024,True,True,True,False,True,True
842,47,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740809,True,True,True,False,True,True
843,47,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657063,True,True,True,False,True,True
844,47,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-648750,True,True,True,False,True,True
845,47,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-623155,True,True,True,False,True,True
846,48,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657808,True,True,True,False,True,True
847,48,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649014,True,True,True,False,True,True
848,48,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-632802,True,True,True,False,True,True
849,48,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740581,True,True,True,False,True,True
850,48,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-648687,True,True,True,False,True,True
851,48,dusk_signal_workshop,dusk_signal_workshop:routine disrupted by failure:failure,v27-616005,True,True,True,True,True,True
852,48,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-632427,True,True,True,False,True,True
853,48,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740544,True,True,True,False,True,True
854,48,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-658040,True,True,True,False,True,True
855,48,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650307,True,True,True,False,True,True
856,48,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-632788,True,True,True,False,True,True
857,48,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740578,True,True,True,False,True,True
858,48,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657704,True,True,True,False,True,True
859,48,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-650616,True,True,True,False,True,True
860,48,river_mill_bridge,river_mill_bridge:infrastructure routine carried:upkeep,v27-631829,True,True,True,False,True,True
861,48,roof_greenhouse_cistern,roof_greenhouse_cistern:infrastructure routine carried:upkeep,v27-740852,True,True,True,False,True,True
862,48,archive_public_kiosk,archive_public_kiosk:infrastructure routine carried:upkeep,v27-657323,True,True,True,False,True,True
863,48,dusk_signal_workshop,dusk_signal_workshop:infrastructure routine carried:upkeep,v27-649870,True,True,True,False,True,True
